Title,Price,Currency,Location,URL
"Dell Vostro 3558 15.6"" Laptop, Core i3 4th Gen, 4gb RAM, Boots to BIOS (L-15-47)",24.99,GBP,GB,https://www.ebay.co.uk/itm/126590208152?_skw=laptop&hash=item1d795d4898:g:LowAAOSwsI1mn6mY
"HP Spectre 13-v001NA core i7 6th Gen, 128GB SSD , 8GB Ram,",175.00,GBP,GB,https://www.ebay.co.uk/itm/186044674642?_skw=laptop&hash=item2b51207252:g:hkcAAOSwGKdkKFXk
ASUS Laptop S400C i3-3217U 4GB RAM 120GB SSD *USED/WORKING - MISSING KEYS*,59.99,GBP,GB,https://www.ebay.co.uk/itm/267086851697?_skw=laptop&hash=item3e2f9dee71:g:NUUAAOSw6DBm7BO9
"Porsche Design Book One 13.3"" 512GB, Intel Core i7 7th Gen., 3.5GHz, 16GB)",720.00,GBP,GB,https://www.ebay.co.uk/itm/305812408448?_skw=laptop&hash=item4733d70880:g:OQAAAOSwpupm-aUW
"ASUS LAPTOP - W202N 11.6"" HD LAPTOP",165.00,GBP,GB,https://www.ebay.co.uk/itm/266835953020?_skw=laptop&hash=item3e20a9857c:g:a5kAAOSw-uFmVyF0
"HP 15s-fq2570sa 15"" FHD Laptop Intel i5 11th Gen 12 GB RAM 256GB SSD W11",224.99,GBP,GB,https://www.ebay.co.uk/itm/285943934524?_skw=laptop&hash=item4293962e3c:g:96cAAOSwSeFmLLtD
laptop Acer Aspire F5-571,127.00,GBP,GB,https://www.ebay.co.uk/itm/326068954041?_skw=laptop&hash=item4beb3963b9:g:N~gAAOSw5F9l7epu
"Grade A Panasonic Toughbook 13"" CF-31 MK4 i5-3340M 2.70GHz 16GB RAM 512GB SSD",390.00,GBP,GB,https://www.ebay.co.uk/itm/256440001162?_skw=laptop&hash=item3bb503e28a:g:IBwAAOSwjGll6zjC
"HP Chromebook 11 G8 Intel Celeron 4GB 32GB eMMC 11.6"" - MINT Laptop - MUST SEE!",98.99,GBP,GB,https://www.ebay.co.uk/itm/167089650904?_skw=laptop&hash=item26e751bcd8:g:H0AAAOSwkHlnM0uh&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VQqQulkImM0ZhsayByUdh2seSaeqeclvE4xd9jrDEwy8lhgw8Y5KpA714eYdI%2FWEiYu9N%2BRjyIpSURCAUSNQ0SgnLf%2BVbTjLHQUJIE0vSmU9B5RsxpG3u2BFThxTeZf%2B1DAaAX8eRz%2F3tDEQNtV06zmDulK9%2BoM67IdSajjYex5UdZbC0tVemfCBIRhwh25Mi5swJjgIlZdxdbh4zaJb7wBqh9ed7kUo6pd1M0SASm1z9TCznOCgEX%2B2yRhbFFMSYkrsluwnYfC1ZjuT2CxBX4
"Dell Latitude 5410 14"" Quad i7-10610U 16GB 256GB NVMe WIFI Windows 10 Laptop E3",200.00,GBP,GB,https://www.ebay.co.uk/itm/196740744650?_skw=laptop&hash=item2dcea985ca:g:A3sAAOSwAMhnF7b5&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8WKmQ02KkgEAeVW5M5eEa9BTFs6wox8B%2FFbNALO7OMejHh9ULTMpUtcgDzgR%2F6t5aOKqHdW2Fkkag7zUAKlAuEl0To6cEKfwNHJMhx7HN9ftLtvZPZnHPhET8PVxLFIjk%2BH18Tmg703i7GkzpFSA82v2v%2FhWB2aHu9zblE%2BV0oCHI%2BVOlRVk15swxNwIziTpDWlBhLRLco%2B92xiqr6Nbq0ps9lZ3ZzLTvdaBDxARFJ%2BMBstzo%2F%2Bbb9sZrvZ2JE%2BzOEIpoLAZhZqyP4vnjgoilyp
"HP 250 G7 15.6"" 120GB SSD, Intel Celeron N4020, Cpu, 4GB RAM Win 11 Laptop",99.99,GBP,GB,https://www.ebay.co.uk/itm/315450302386?_skw=laptop&hash=item49724d9fb2:g:h28AAOSwKhlmcrAB&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8U%2Fci8gyu8v6ZARfkvuNB9op1LphfRXtHK93pcnT4HCrYMUZEGuHMCuBKAjavinIGShbnTNAW8fARqWJ3BkGIqitZS%2FFHsF7n8xaUKvHClWClDhBe3BIK4%2FPZljF29KztijlrmvGODbyW2%2BYr6%2FHnx2QjJzXVLKLAde3V9HBa9Z33EvxIpbI2zmVvWz%2BO7YrbXBl9fqHVeCQqfG%2BPPmJd0uI8AFP4nphreyy01KRy6ddB6%2F0JJhZ%2B%2Fxbc1%2BJMkpxpI79FHEvkFYEaTs9fbvQxxa
HP ProBook 440 G6 Core i5-8265U 8GB Ram 256GB SSD FHD Windows 11 Pro Laptop,159.99,GBP,GB,https://www.ebay.co.uk/itm/375764892155?_skw=laptop&hash=item577d5539fb:g:bqwAAOSwsWRm0d8h&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8XDzP8ICvQPkJKrjd0iq%2BxWVMHmgMaeIjF0fFjGmQMcwFHgd1yni9DxjfYSUqjAjISY9Kql0Eu1bOLpDPuuTsxRRTgakZEtkCNCxpkr%2BwFPWocJ1rSFOebKPkJO87zagdoHr7v4UJP7b2j2Re9Fp0LMNnqd2Yu5bxhFEwD3LKUcpg4Ck%2FIDKOGyO3AVn4Cnd%2BNOLj7aJAA1rx0pXpUVIMoxVN0k9WcR0A6RyTgvqWg8c1NBAy6IyiR9yaYK3idnpvjw40%2Bwk8QZ3AAk4Kwsfv%2Fl
"ASUS F550Z LAPTOP 15.6"", WIN 10, 500 Hdd 4GB RAM",99.99,GBP,GB,https://www.ebay.co.uk/itm/355895690296?_skw=laptop&hash=item52dd094438:g:6bAAAOSwII9moQ6G
"HP ProBook 4330S 13.1"" Laptop i3 12GB Ram 500 HDD Win 10 pro Webcam ",65.00,GBP,GB,https://www.ebay.co.uk/itm/125805599686?_skw=laptop&hash=item1d4a991bc6:g:NrgAAOSwtaZkBdTE
samsung galaxy chromebook go,150.00,GBP,GB,https://www.ebay.co.uk/itm/316035266422?_skw=laptop&hash=item49952b7776:g:IGEAAOSwDwxnVaC5
"Asus e203n, Celeron, 11.6"" Laptop - 2GB RAM, 32GB SSD + 32GB storage. Windows 10",59.99,GBP,GB,https://www.ebay.co.uk/itm/126822475576?_skw=laptop&hash=item1d87356738:g:6roAAOSwwdJnV0Na
ASUS NoteBook E200H Laptop Atom Z8300 1.44GHz  2GB RAM 32GB eMMC Windows 10 Home,80.20,GBP,GB,https://www.ebay.co.uk/itm/395338862625?_skw=laptop&hash=item5c0c085021:g:DzkAAOSwXWtkkLwa
"HP Pavilion 14"" FHD T' Screen Laptop Intel Core i3-1115G4 - 512GB 16GB- FingerPr",459.00,GBP,GB,https://www.ebay.co.uk/itm/204886717919?_skw=laptop&hash=item2fb43335df:g:EwEAAOSwcqFk2~QJ
"dell inspiron 15-3521  15"" Laptop",20.00,GBP,GB,https://www.ebay.co.uk/itm/387527550434?_skw=laptop&hash=item5a3a7125e2:g:P4EAAOSw28plu8ru
Fujitsu 14” inch 4GB RAM 60GB SSD Win10Pro Wi-Fi Intel Core i3 processor DP,65.00,GBP,GB,https://www.ebay.co.uk/itm/395180567192?_skw=laptop&hash=item5c0298ea98:g:SmYAAOSw0jxjDpWH
"HP EliteBook 820 G3 Laptop, 12.5""FHD,  i7-6500,  8GB Memory, 256GB SSD, 4G, W10P",399.00,GBP,GB,https://www.ebay.co.uk/itm/335573540127?_skw=laptop&hash=item4e21bddd1f:g:xA0AAOSwsHtm5FZU
"N427 Lenovo L512 15.6"" Laptop Working Good Battery Damaged Screen Spares Or Rep",35.99,GBP,GB,https://www.ebay.co.uk/itm/276296478012?_skw=laptop&hash=item40548dad3c:g:tP8AAOSwVBFlrZX9
Lenovo IdeaPad S145 Windows ( Charger Included ) ,110.00,GBP,GB,https://www.ebay.co.uk/itm/204853497651?_skw=laptop&hash=item2fb2384f33:g:KYgAAOSwJDhmevzN
"Lenovo ThinkBook 15 G2, i5-1135G7 @2.4GHz, 512GB SSD, 16GB RAM, Win 11 *NO WIFI*",210.00,GBP,GB,https://www.ebay.co.uk/itm/186813029888?_skw=laptop&hash=item2b7eec9e00:g:HYUAAOSwUGxnSJkQ&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8WN0Z%2FwucjQ8P8QrOwmqtaDXDudKRZ8GDW23NeLNUDuT%2BsrR7wPYE6nAqzNXOrzdeiTwQah2%2BRSsk%2FjxjB4sISgoN17DkbG6RxH4hc8oDhy6Qg2lXGBfgvaER9XVolGV366ojNQv89XDu1We6kZ40tZuoDs9cj%2FoZBxht8e4Iz4qNALvNeX0uldN6r6Yv21yFXPECCgvznf5EyRSov8cYTL4%2FSLRgojiTuxQ2%2FpntoHa4ETropZgMyPlbfWCZUFeQKLZ85Ppa9LNe3i45ua3lAm
Lenovo ThinkPad Helix 11.6 inch Tablet Core i5 3rd Gen 1.8GHz 4GB RAM 128GB SSD,239.99,GBP,GB,https://www.ebay.co.uk/itm/126663231837?_skw=laptop&hash=item1d7db7895d:g:NeEAAOSwxzdZ~Jf8&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8W6i5Yj%2BTXXY34XQO%2BGF3YtvBPkRuySRWfCEesVJPFlsYWCtWmqPKW12%2F6da8nJ1dDEF2WAEAJhinQBu5adNFwr7DC2Hon9Xaf33AXtfZWYyp5whdFNV8YMW%2FfAkNUfBi1WyE9CEVpnQN9rEA%2BH2Sum6UijSzdJGJXH8UWulwpPj%2BdVSbf%2FbqDG1okKxkPhdAbGuz2UfijPOLAlAhoPQ%2BdSp0WgF3QObICiShwHllXzo90gCiZvKzvw4nY6YGy3%2B8wkrzH50oS4XXGl1mLkwoUY
Fujitsu Lifebook A556 15.6 Laptop i5-6200U 2.50 8GB Ram 500GB HDD Windows 10 Pro,119.90,GBP,GB,https://www.ebay.co.uk/itm/395616127347?_skw=laptop&hash=item5c1c8f0973:g:nH8AAOSwqMJl8wNm
Samsung Chromebook 2 XE503C12-K01US 11.6 inch 16GB SSD 4GB RAM Laptop HDMI WIFI,105.00,GBP,GB,https://www.ebay.co.uk/itm/375696802060?_skw=laptop&hash=item577946410c:g:nCoAAOSw4uVnA5Z2
Dell Latitude 7390 Core i5-8350U 1.70GHZ 8GB Ram 256GB NVME SSD Ref:1201,129.95,GBP,GB,https://www.ebay.co.uk/itm/266866093349?_skw=laptop&hash=item3e22756d25:g:AnYAAOSwwNxmbF4K
Toshiba Satellite Pro R50-B WIN10 MS OFFICE NEXT DAY DELIVERY,89.99,GBP,GB,https://www.ebay.co.uk/itm/186425606502?_skw=laptop&hash=item2b67d50166:g:tiEAAOSw239mM5rY
hp pavilion i5 15-au181na 8GB RAM 1 TB Storage,239.00,GBP,GB,https://www.ebay.co.uk/itm/203962507638?_skw=laptop&hash=item2f7d1ce176:g:sysAAOSw1x5iifqk
"Lenovo ThinkPad T440s 14""  i7-4600U 2.10 GHz - 8 GB DDR3 - 120- ssd",100.00,GBP,GB,https://www.ebay.co.uk/itm/405388657180?_skw=laptop&hash=item5e630c021c:g:55QAAOSwkQtlYoCH
"SAMSUNG Galaxy Book2 15.6"" Laptop -Silver, i5-1235U, 8GB RAM,256GB SSD, FHD",499.00,GBP,GB,https://www.ebay.co.uk/itm/144249513570?_skw=laptop&hash=item2195f0e662:g:nLUAAOSwIIRkq-bu
"Lenovo IdeaPad S12 NVidia ION (2010) - Mint condition, boxed - Collectors item",155.00,GBP,GB,https://www.ebay.co.uk/itm/334765632051?_skw=laptop&hash=item4df1962a33:g:whsAAOSweTZj-3n9
"Samsung Galaxy Book4 Laptop Core i5-1335U 8GB RAM 512GB SSD 15.6"" Full HD Win 11",699.99,GBP,GB,https://www.ebay.co.uk/itm/186551172566?_skw=laptop&hash=item2b6f50fdd6:g:bGAAAOSw5IdnRbzb&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8Ugzvf6%2FE0eDgL6jNUEB2sjoYKP%2BAHE8Y5co%2FrYXBJ5k86ZMGS5%2Bssgz1yUbeZrjVz41QgBueWH6S7NC99sybggOTB1MfbWJOLp5wI1BjzVy%2B8yEG%2FLGiWtlaF8ZjezFpMisGjBcMoFZObUQtqj%2BVBiWPUCpIveN2X5FaVhrA9bF9wDVvlNpOnMA76R6AvNcX2kBcZ3AfyoxjqDC6fpc%2FNc1h%2B2IrR6ix7hdYEh2I1GfWEGHfBDdIUNNzqaEgPrnr%2BfRQeRQzgR3fIKuSK61Yad
"Dell Latitude 7480 14.1"" Cheap Laptop - Intel Core i7 6th Gen 8GB RAM 256GB SSD",150.00,GBP,GB,https://www.ebay.co.uk/itm/166731266321?_skw=laptop&hash=item26d1f53911:g:eNEAAOSwSaRmKgVe&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VjVZlMdcd%2FxDQAYZOUjVRcFWvEYJ7zHqPidHuMthoMIFbEIGmULyj1sr1BDT0ZwdQYGZr7h%2B0PzPTPvqFTPA79J6i6eYzLIWj%2Bd36pFs%2BbG0f8upoFJXtoOoAT33IBHBmIu4QArHdVGFew9NwgPIulQZUAgAAgZs6Lp7pKfKDfPvLAmHYtr%2FCfY6ulv1hhDvPH4QVx7wcrIbvyDKadQ29FHemy7UVb3z5r7wpBWVtN3D3nMnVLp8LuKHxptROAQ260jWW%2Bqpjpuqplz7rl1d9L
"LENOVO Lenovo IdeaPad one 15.6"" Laptop - Grey, AMD 3020e, 128 GB SSD, 4GB RAM",199.00,GBP,GB,https://www.ebay.co.uk/itm/274781180195?_skw=laptop&hash=item3ffa3c1123:g:WBEAAOSw~zRkfhjj
Fujitsu Siemens Amilo L7310GW 15.4” Laptop Untested No Charger Spec For Parts,18.99,GBP,GB,https://www.ebay.co.uk/itm/387427108512?_skw=laptop&hash=item5a347486a0:g:WIkAAOSwNftmDq3O
Hp Laptop 250 G7 Intel Core I5,149.00,GBP,GB,https://www.ebay.co.uk/itm/375459794689?_skw=laptop&hash=item576b25cf01:g:ykoAAOSwisxmWaMG
"HP 15-fc0514sa 15.6"" Laptop AMD Ryzen 5 7520U 8GB RAM 256GB SSD Jet Black #OB",376.99,GBP,GB,https://www.ebay.co.uk/itm/286159375606?_skw=laptop&hash=item42a06d8cf6:g:5LIAAOSwW-BlU036
"Lenovo IdeaPad 3 15.3” Laptop - Intel Celeron 6305, 4GB RAM, 128GB SSD, Windows",140.00,GBP,GB,https://www.ebay.co.uk/itm/126749250206?_skw=laptop&hash=item1d82d8129e:g:nVQAAOSwFtJnIV3s
Hp Probook 4515s AMD Athlon Dual Core @2.3 Ghz 3Gb Ram Win 10 Pro !,39.99,GBP,GB,https://www.ebay.co.uk/itm/286048148141?_skw=laptop&hash=item4299cc5aad:g:TnsAAOSwM~JmyaBt
Toshiba Satelite L50-C-16X Laptop MINT,100.00,GBP,GB,https://www.ebay.co.uk/itm/296805961588?_skw=laptop&hash=item451b038f74:g:KLoAAOSw-xdmS607
"Lenovo ThinkPad L390 12.5"" i5 8265U 16GB 256GB SSD Windows 11 FHD IPS TOUCH (QP)",225.00,GBP,GB,https://www.ebay.co.uk/itm/226453456429?_skw=laptop&hash=item34b9ad862d:g:CKwAAOSwVBhnOfzJ
"Dell Latitude 5320 13.3"" Intel i7-1185G7 16GB 256GB SSD Windows 11 Pro Laptop",279.99,GBP,GB,https://www.ebay.co.uk/itm/156532398579?_skw=laptop&hash=item24720ed9f3:g:MNYAAOSwJB1nPekT&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8WMDiFj0aM1S%2BRvqSqp9WjuZRITHUbNm2Xgt%2FqGnIsGyuuWYi5FDnEVBJw8%2FqSf5ArNGuE6wo0OVYKgSX1kYFdy6AXjhMXdfZlJ%2B5L2AtUByL%2BkvbJSni%2FQsN%2FzmgntqmY5nKVQ25rrIQJdj9LJBSPwcjtf8JrYNcDC%2BYL7ANypt5ZZKYJfFjYLKnw0qo%2FLZjzEnzB5Fdz%2FoyRrIh47AbQhSCQJib7FwzkxqGWXHh9reZ2%2FaWi9gF6JHdBTE8x5sdUW4DA%2FlCUi47jy9A%2F%2B04Ol
"DELL VOSTRO 3750,INTEL CORE i7 -2670QM@2.20,16GB RAM,240GB SSD,WIN 11 PRO,dvd",299.00,GBP,GB,https://www.ebay.co.uk/itm/305904517597?_skw=laptop&hash=item47395481dd:g:uYcAAOSwuktnNDqi&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8Vej%2B%2FG82e3I9vKqCVUwZuirk%2FYjOmPugBTnd2Kh20Cd2tTl2qhGXsTXhIQidG9Tc3dhSXZoayFuVswya%2F2QXQpE8fb%2FFzIa3lul1%2FP4LbUIOIOvnjXBRW56IIKZDyQpIdQdpgRBojPD%2F%2BFtXMCtT9FAzwEvaNAy%2BqZVDxEel405kniy%2FPyCISVczG7Id4IMt35LPG5cJuCmY68gXqBRPz%2FtQQ2zY3rteVRT4oRG4ELECtIYj1eJkIfFH6eLncuZFFR9c1sLHuUlM9YvPGZCvqH
"Dell Latitude 14 3440, i5, 16GB, 512GB SSD, Dell 3yr. WTY",611.99,GBP,GB,https://www.ebay.co.uk/itm/286189415757?_skw=laptop&hash=item42a237ed4d:g:6w0AAOSwcw1nScJa&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UA4DEvW4228QOz7k3ReDkSeYRZTwEg8Xh54GIJplFe5AOWprVqrannaM97DvJdt%2FPiwBXZ33PpSLSWrE4v1J6hxKecuSPtiiWn1l3HM2KdMCadOcoezty1um5v%2F8j8xLHcp7mW100VyHs3Y7NR2WzF6ZBsB%2BFWDaqXXU23eqRaMq80jjTvazS3l3s%2F8Icw8Y6QezcNyOO1z7fG4zLbSm24C9FzEaUucmKM7hXGnufceAALbPZ%2FYAFmwO4vYzjxiVeRl7C81R8bWm8aNKGL42b2
"Dell Latitude 5414 Rugged Laptop 14"" Core i5-6300U 8GB RAM 512GB SSD TouchScreen",415.00,GBP,GB,https://www.ebay.co.uk/itm/256481158575?_skw=laptop&hash=item3bb777e5af:g:jf0AAOSwQEtmEe9c&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UHRNKc27Bbcg28Ipa%2FOHTyHWadHQmfKHyM3j7uB4VUZhbxDpycg3tysOaVMU%2B7v3EPiiX5P26PXkKtqHQ2d0U7aLR8mXR%2BHHEmKeLE3xz4cX5JTe2tBMgE3S3ZNzkIm5qi03UwQotuxYqk6CpT%2FSvYc4Y%2B5%2ByuEnOeATikpdnAIsPxqAF4fyCcgHoCV%2FjE4YA1bYZyRZM7KLY7NKouPsWUWMSV97fvNQoeZWreV7aHlDvp%2BqHGECbuB7BP9Y%2FEN6ercMDY%2BwunZkqtXQyRsoKZ
SAMSUNG GALAXY CHROMEBOOK GO XE345XDA-NA1TT RAM 4GB SSD 32GB 14'' SILVER LAPTOP,143.49,GBP,GB,https://www.ebay.co.uk/itm/375340088913?_skw=laptop&hash=item5764033e51:g:-YgAAOSwNjNkdPM~&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8Vvo4zLuDOeOHUR9ASsSzCXm%2B%2FgYXHaqGonw3gr9YZpP9BfH1VrAiRRqHpg7x1rMcXJGvRHfuP9wcsqtBS0zg2ABKtw5e2NBqAiaeVd8KkI%2FxAwnSdHl8jZysko9D2cE4g9Uy183Qm7s0%2FYlOH9qWI2w9XxFW4VtyUbwmNBIOPw0wkwW5CyIUqo%2BAkexvpfA%2B%2B6164gqg4QkBmyPbgN%2FzZsp6DoqYY4NaqO2rVsamqr8qLhvUUkLQch88jRyDevnmObw1xzsx0DVlGAIW%2B4%2FCyq
Dell Latitude 5420 Rugged - Intel Core i5-8250U - 8GB RAM - 240GB SSD,450.00,GBP,GB,https://www.ebay.co.uk/itm/146147636009?_skw=laptop&hash=item220713f329:g:8qUAAOSwWAtnJLfC&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8X4oungvYM7pwiwnUhLRnzN%2BCNDCD4mzCkvIEpehEzB9cCt2IJYwwqoYxVM6dobqBewUuZl8t%2Brm16OMdMk5SLePNEGRQYxmXtkzL4160mUJhYsd3gic1KuEl8Y7wMB855SgWosdjKxlFxgkkh8if5wudAD2c2kXsjHU7fO45l6ve9yLw7DTRvRJ7xOFC5iyW7hxgeYiyZRB6bKNwVYL34mgUn4ELsxTfhGBkkaUk30tRahbsee9tToMzRVcCKVwjf2fi4STKRi7YtqRp1FmvEX
hp pavilion i5 15-au181na 8GB RAM 1 TB Storage,239.00,GBP,GB,https://www.ebay.co.uk/itm/203962507638?_skw=laptop&hash=item2f7d1ce176:g:sysAAOSw1x5iifqk
Hp Probook 4515s AMD Athlon Dual Core @2.3 Ghz 3Gb Ram Win 10 Pro !,39.99,GBP,GB,https://www.ebay.co.uk/itm/286048148141?_skw=laptop&hash=item4299cc5aad:g:TnsAAOSwM~JmyaBt
"SAMSUNG Galaxy Book2 15.6"" Laptop -Silver, i5-1235U, 8GB RAM,256GB SSD, FHD",499.00,GBP,GB,https://www.ebay.co.uk/itm/144249513570?_skw=laptop&hash=item2195f0e662:g:nLUAAOSwIIRkq-bu
"Lenovo IdeaPad S12 NVidia ION (2010) - Mint condition, boxed - Collectors item",155.00,GBP,GB,https://www.ebay.co.uk/itm/334765632051?_skw=laptop&hash=item4df1962a33:g:whsAAOSweTZj-3n9
"LENOVO Lenovo IdeaPad one 15.6"" Laptop - Grey, AMD 3020e, 128 GB SSD, 4GB RAM",199.00,GBP,GB,https://www.ebay.co.uk/itm/274781180195?_skw=laptop&hash=item3ffa3c1123:g:WBEAAOSw~zRkfhjj
Dell Inspiron Mini P25T Celeron 2GB 32GB Touchscreen Laptop *Read Description*,29.99,GBP,GB,https://www.ebay.co.uk/itm/326296658639?_skw=laptop&hash=item4bf8cbe2cf:g:UvEAAOSwMk1kspow
Fujitsu Siemens Amilo L7310GW 15.4” Laptop Untested No Charger Spec For Parts,18.99,GBP,GB,https://www.ebay.co.uk/itm/387427108512?_skw=laptop&hash=item5a347486a0:g:WIkAAOSwNftmDq3O
Hp Laptop 250 G7 Intel Core I5,149.00,GBP,GB,https://www.ebay.co.uk/itm/375459794689?_skw=laptop&hash=item576b25cf01:g:ykoAAOSwisxmWaMG
"HP 15-fc0514sa 15.6"" Laptop AMD Ryzen 5 7520U 8GB RAM 256GB SSD Jet Black #OB",376.99,GBP,GB,https://www.ebay.co.uk/itm/286159375606?_skw=laptop&hash=item42a06d8cf6:g:5LIAAOSwW-BlU036
"Dell Latitude 3580 15.6"" Core i5 7200U 2.5GHz 8GB RAM 128 SSD Win10",190.00,GBP,GB,https://www.ebay.co.uk/itm/356032640364?_skw=laptop&hash=item52e532f56c:g:4YQAAOSwBIFm4JML&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8UxFxpzHyDxbp6S8SBaFr%2BfIOBKILOcyQDsMCKHeeNdQuTp4gmwyGmr7OD708tYOgSeGLcnmIWuqjqP003To93Iv%2Bw%2Fdq3PwfQNvUmkPuyVsN35k%2FBGQbv8KRoWoVhPnblEETtVKsyxTGndz8YIzTLiO8EAgmIqgvwFk7OyCS%2B%2FAtHUGS5gB695laPxtWw5DPFy0Y2XF9yh7EzalA7GAJ1WBTlAL0m%2BFRjs7W3kCRppmPo6sizTetYpYjc%2BFZA5aB7vJnp1AHn%2BFDf23hiiAmq8
"Lenovo ThinkPad E460 Laptop 14"" I7-6500U 2.50 GHZ 8GB 240GB SSD *Pressure Mark*",189.99,GBP,GB,https://www.ebay.co.uk/itm/135407119468?_skw=laptop&hash=item1f86e4ac6c:g:WIoAAOSwzEtnSIFz&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8VE1%2FcUAK%2BAkoWV2dXYL7TByLn5r2qrqCE%2Fn1eiBZauYvDbKNFXqu0GcnqRKGhEVY9St4%2B%2FImUfcXpENSrvFOuO1Y4juK5H1smK81%2BJ2Dscuhha1SpgzeMy7Ou02LC6KOcsqfXK77fei6tJx5eIvGoIB%2BtcCJ%2FOXJCZolGFqxsBjlmmzy0RhP4iP1tomkJQU0P%2BXrUoR2XPdoUB1GsWaHbKI2Df7JIieA5MiN17iyTPmnFvWaxqX%2BO0NByK1Ld7%2BzIjyzBeqY96bCHrE4P9VkMK
Dell latitude 3570 intel core ™ i5 6200u 2.30GHz 15.6-inch Windows 11 Pro,175.99,GBP,GB,https://www.ebay.co.uk/itm/305903850281?_skw=laptop&hash=item47394a5329:g:lQgAAOSwlMNnM7qx&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8V%2FiF%2FKoEaEl5rHxvyevwZn8IU0OxHdclofwyq4i4l6guY2C2LMDDsgEcK3WohT8OD5m6Xp6n4hnsqcfNVxpvq4eSaoy9f3Yy9LEou5iMLMUKYnP66J%2B1e50EO1MLZ3qpmjh%2F9sS0B3T6iU4PFhBBWuP9D3YOuWhvnmjmZ63Uj9NVUejCi%2FvMTkGu%2F9xTypakfyttmKkl0KmBGiPwgZDl1PBZR2R5Vt3nO4Kt97JEynPhSYUxT3fK9ywf%2BSb%2BzYsei3BSHtEUBkS793t3QFcRXZ
"Dell Vostro 15-3568 15.6"" Laptop - 7th Gen i3 / 8GB RAM / 128GB SSD / Win 11 Pro",104.99,GBP,GB,https://www.ebay.co.uk/itm/387700168593?_skw=laptop&hash=item5a44bb1791:g:QRIAAOSwr8lnUwEf&amdata=enc%3AAQAJAAAA4H%2FqIbIc6o8B4%2BvpFzQyE8XKYg8GB17tO64%2FWWWugeaQ%2Furzk8vrjDizBt8beJbTCGXHc1%2F5m5X4i1jIyLct%2F6rJIuONN%2B4kyr65ZXGDvGcVW2oIpSIkuVFOsHYPfzokM57NvZ1BhnOxgTNNp5fijgtSEJ2agL8iJVpqNq4st1ZP4JJ3SZrOBeVc5ygL6UFN7jP7tgOjQ%2BOqy3138Pu86vtPOqalPUO3ckpJIMl%2F4ADJSW6wURkBAIuD%2F0lzXwxukJ1SDP33%2FrzNVlmLuy9vhermBlu8XuSTRrthIQLN%2FGBb
NEW 2024 Lenovo V15 G4 Core i5 -13420H 40GB 2TB SSD 15.6IN FHD Win 11 Pro,598.88,GBP,GB,https://www.ebay.co.uk/itm/196849815170?_skw=laptop&hash=item2dd529ce82:g:grwAAOSwo7hnEOmK
windows 10 laptop brand new,205.00,GBP,GB,https://www.ebay.co.uk/itm/275019830415?_skw=laptop&hash=item400875948f:g:ZFIAAOSwf2Vhf9gS
"Lenovo B570e i3-2330M,Emachine Lenovo Ideapad 320 Pentium (BIOS LOCKED) *FAULTY*",40.00,GBP,GB,https://www.ebay.co.uk/itm/235831368949?_skw=laptop&hash=item36e8a51cf5:g:SeoAAOSwDIJkBLaK
ACER ASPIRE 5942G,80.00,GBP,GB,https://www.ebay.co.uk/itm/176679479392?_skw=laptop&hash=item2922eae860:g:F50AAOSwQKlnNHvg
Chromebook Asus C423N  Silver - Faulty No Power,29.99,GBP,GB,https://www.ebay.co.uk/itm/196596613520?_skw=laptop&hash=item2dc6124190:g:Bh4AAOSwz1pm038T
"dell inspiron 15-3521  15"" Laptop",20.00,GBP,GB,https://www.ebay.co.uk/itm/387527550434?_skw=laptop&hash=item5a3a7125e2:g:P4EAAOSw28plu8ru
"HP Notebook - 17-by1003na i5 8265U  (1.6 GHz , up to 3.9 GHz), 8 GB DDR4, 256 GB",360.00,GBP,GB,https://www.ebay.co.uk/itm/395360502889?_skw=laptop&hash=item5c0d528469:g:Vo4AAOSwKaZmKNwj
